max_d,max_p,months_since,sizerank,state
"20060301T000000",483000,37,778,MD
"20060901T000000",374700,43,779,NJ
"20060801T000000",378800,42,780,NJ
"20060701T000000",260400,41,781,FL
"20070301T000000",335000,49,782,FL
"20090501T000000",245300,75,783,MT
"20060501T000000",757400,39,784,CA
"20070501T000000",287400,51,785,WA
"20060501T000000",120000,39,786,MI
"20060501T000000",360200,39,787,NJ
"20070801T000000",143100,54,788,NY
"20081001T000000",144500,68,789,PA
"20080201T000000",389200,61,790,IL
,nan,nan,791,GA
"20061101T000000",560400,45,792,HI
"20090601T000000",98200,76,793,TN
"20070401T000000",135400,50,794,PA
"20060101T000000",72100,36,795,TX
"20080401T000000",118300,62,796,NE
"20080501T000000",99500,63,797,LA
"20051201T000000",305100,34,798,MI
"20070501T000000",180700,51,799,OR
"20061201T000000",266000,46,800,NY
"20070601T000000",132200,52,801,MO
"20070301T000000",506300,49,802,CA
"20070301T000000",353200,49,803,AZ
"20070701T000000",259100,53,804,OR
"20061101T000000",125500,45,805,GA
,nan,nan,806,NJ
"20050901T000000",150200,32,807,MI
"20060501T000000",452400,39,808,NJ
"20070501T000000",258900,51,809,IL
"20060501T000000",856400,39,810,HI
"20070901T000000",535500,55,811,WA
"20070701T000000",325900,53,812,CO
"20070901T000000",130300,55,813,SC
"20060501T000000",410500,39,814,CA
,nan,nan,815,LA
"20061101T000000",398200,45,816,NJ
"20061101T000000",559600,45,817,CA
"20051101T000000",369800,34,818,MA
"20070901T000000",389200,55,819,WA
"20060701T000000",611300,41,820,CA
"20060801T000000",236000,42,821,NJ
"20081201T000000",106000,70,822,OK
"20060401T000000",202700,38,823,WI
"20060401T000000",681400,38,824,CA
"20080601T000000",139800,64,825,IN
"20071201T000000",147800,58,826,TX
"20060501T000000",231700,39,827,FL
"20060701T000000",485600,41,828,CA
"20070401T000000",314200,50,829,NJ
"20081101T000000",148300,70,830,NY
"20051101T000000",613900,34,831,CA
"20060801T000000",425900,42,832,FL
"20071201T000000",385000,58,833,UT
"20071001T000000",128000,56,834,IL
"20080301T000000",58100,61,835,NY
"20081201T000000",124300,70,836,OK
"20060801T000000",234500,42,837,OH
"20070501T000000",170400,51,838,TN
"20060901T000000",140700,43,839,OH
"20090501T000000",129600,75,840,LA
"20090601T000000",130600,76,841,MS
"20060401T000000",254500,38,842,MN
"20080501T000000",257500,63,843,AK
"20070201T000000",512700,49,844,NJ
"20070401T000000",432500,50,845,CA
"20070401T000000",227600,50,846,PA
"20051101T000000",536800,34,847,MA
"20061101T000000",301700,45,848,MD
"20061201T000000",153100,46,849,GA
"20070201T000000",258600,49,850,FL
"20050401T000000",148300,26,851,MI
"20060901T000000",218700,43,852,AZ
"20060301T000000",399500,37,853,CA
"20060301T000000",314300,37,854,CT
"20070401T000000",308800,50,855,OR
"20050701T000000",82200,29,856,IN
"20060401T000000",339100,38,857,CT
"20080701T000000",75200,65,858,PA
"20061101T000000",102100,45,859,SC
"20080301T000000",132500,61,860,WI
"20060501T000000",364500,39,861,MN
"20060901T000000",183800,43,862,AZ
"20070201T000000",324600,49,863,OR
"20080101T000000",105700,59,864,NC
"20051101T000000",97100,34,865,OH
"20090501T000000",319800,75,866,CA
"20060701T000000",234700,41,867,CT
"20090701T000000",227500,77,868,KS
"20050301T000000",130600,25,869,MI
"20051201T000000",315200,34,870,MA
"20070901T000000",194300,55,871,CT
"20061201T000000",239700,46,872,FL
,nan,nan,873,ND
"20051001T000000",588500,32,874,VA
"20070401T000000",289800,50,875,WA
"20060501T000000",370000,39,876,CA
"20081001T000000",109200,68,877,NY
"20080501T000000",151500,63,878,NC
"20080501T000000",83700,63,879,NY
"20071201T000000",149700,58,880,TN
"20050901T000000",841400,32,881,VA
"20070401T000000",283800,50,882,IL
"20071201T000000",114700,58,883,TN
"20060301T000000",247200,37,884,FL
"20060501T000000",76200,39,885,WV
"20061001T000000",172500,44,886,FL
"20060301T000000",151600,37,887,MI
"20060801T000000",264600,42,888,CA
"20060601T000000",177100,40,889,OH
"20070801T000000",643700,54,890,HI
"20080501T000000",170400,63,891,NC
"20070801T000000",351400,54,892,IL
"20060201T000000",414600,37,893,FL
"20060701T000000",165000,41,894,FL
"20060701T000000",368000,41,895,CA
"20070601T000000",257300,52,896,NC
"20051001T000000",315900,32,897,MA
"20060501T000000",434000,39,898,NJ
"20060101T000000",1.062e+06,36,899,CA
"20080101T000000",254000,59,900,UT
"20060101T000000",136900,36,901,OH
"20060501T000000",382500,39,902,NJ
"20060801T000000",488800,42,903,NY
"20080301T000000",149100,61,904,IL
"20070501T000000",169900,51,905,TN
"20071001T000000",350200,56,906,GA
"20060401T000000",92200,38,907,MI
"20070501T000000",231400,51,908,CA
"20080101T000000",127100,59,909,WI
"20060501T000000",405800,39,910,NJ
,nan,nan,911,AL
"20060701T000000",564400,41,912,CA
"20080801T000000",255800,66,913,NC
"20060801T000000",251800,42,914,AZ
"20060601T000000",323600,40,915,MN
"20090101T000000",181700,72,916,WA
"20070201T000000",236400,49,917,MN
"20071001T000000",467100,56,918,HI
"20050701T000000",125600,29,919,MI
"20070801T000000",237000,54,920,NC
"20060801T000000",430900,42,921,CA
"20060301T000000",140700,37,922,OH
,nan,nan,923,MS
"20060301T000000",671600,37,924,CA
"20060401T000000",625400,38,925,CA
,nan,nan,926,MS
"20070101T000000",325000,48,927,NJ
"20050701T000000",173200,29,928,OH
"20060101T000000",465300,36,929,CA
"20070801T000000",263000,54,930,VA
"20060201T000000",219300,37,931,AZ
"20050901T000000",175800,32,932,MI
"20070501T000000",370800,51,933,MD
"20070601T000000",119900,52,934,IN
"20070701T000000",124100,53,935,PA
"20070701T000000",253800,53,936,WA
"20060201T000000",440500,37,937,CA
"20070301T000000",123300,49,938,OH
"20070201T000000",574500,49,939,IL
"20071201T000000",159300,58,940,TX
"20060501T000000",316300,39,941,FL
"20060301T000000",283400,37,942,CT
"20060501T000000",145600,39,943,IN
"20051201T000000",225600,34,944,MI
"20090101T000000",91600,72,945,IL
"20061001T000000",225300,44,946,NJ
"20071101T000000",653500,57,947,WA
"20070301T000000",256000,49,948,WA
"20081101T000000",66300,70,949,NY
"20061001T000000",266700,44,950,NJ
"20070201T000000",374100,49,951,FL
"20060201T000000",203800,37,952,OH
"20060701T000000",340600,41,953,HI
"20060501T000000",148600,39,954,OH
"20070301T000000",171500,49,955,MA
"20070601T000000",330700,52,956,VA
,nan,nan,957,TN
"20060201T000000",458400,37,958,MD
"20080301T000000",191800,61,959,WA
"20060501T000000",292000,39,960,NJ
"20050901T000000",429200,32,961,MI
,nan,nan,962,LA
"20060401T000000",424400,38,963,IL
"20060701T000000",606600,41,964,CA
"20060101T000000",580900,36,965,CA
"20060901T000000",388800,43,966,NJ
"20060401T000000",739500,38,967,FL
"20051001T000000",266400,32,968,MI
,nan,nan,969,SC
"20060701T000000",150900,41,970,OH
"20061101T000000",111400,45,971,NC
"20050301T000000",93300,25,972,IN
"20050901T000000",319100,32,973,MA
"20060801T000000",299700,42,974,VA
"20070901T000000",424000,55,975,WA
"20071101T000000",151500,57,976,TX
"20071001T000000",77600,56,977,PA
"20051101T000000",193200,34,978,MI
"20060901T000000",362200,43,979,NJ
"20070601T000000",757500,52,980,CA
"20070801T000000",194000,54,981,OR
"20050901T000000",468600,32,982,MA
"20060501T000000",290800,39,983,CA
"20060301T000000",672200,37,984,CA
"20061101T000000",151400,45,985,AR
"20061001T000000",213700,44,986,CT
"20061101T000000",149600,45,987,FL
"20060201T000000",529000,37,988,VA
"20070501T000000",184500,51,989,IL
"20080601T000000",122500,64,990,NY
"20090101T000000",90000,72,991,SC
"20080501T000000",164600,63,992,NY
"20060301T000000",227300,37,993,NH
"20060101T000000",172800,36,994,OH
"20070501T000000",350300,51,995,MO
"20060801T000000",137100,42,996,FL
"20070401T000000",319400,50,997,MD
"20051101T000000",355100,34,998,MA
"20070301T000000",634100,49,999,CA
"20070301T000000",82900,49,1000,PA
,nan,nan,1001,CA
"20071101T000000",326100,57,1002,GA
,nan,nan,1003,LA
"20070901T000000",206200,55,1004,TN
"20051201T000000",192900,34,1005,MI
"20051201T000000",297300,34,1006,MA
"20090701T000000",90900,77,1007,WV
"20050801T000000",334600,30,1008,MA
"20060901T000000",243200,43,1009,NJ
"20060601T000000",377700,40,1010,CA
"20060301T000000",895400,37,1011,MD
"20070901T000000",174800,55,1012,TX
"20060601T000000",609300,40,1013,CA
"20070801T000000",168900,54,1014,MN
"20060801T000000",360400,42,1015,NY
"20060601T000000",206000,40,1016,FL
"20060601T000000",261000,40,1017,FL
"20070201T000000",571700,49,1018,CA
"20070901T000000",377100,55,1019,GA
"20070101T000000",203000,48,1020,OH
"20070301T000000",272100,49,1021,NY
"20070501T000000",427000,51,1022,NY
"20060401T000000",673200,38,1023,CA
,nan,nan,1024,OK
"20080101T000000",287300,59,1025,UT
"20060701T000000",344800,41,1026,CA
"20070501T000000",227200,51,1027,MA
"20051001T000000",233900,32,1028,RI
"20060801T000000",635500,42,1029,CA
"20060501T000000",173200,39,1030,FL
"20060101T000000",508200,36,1031,CA
"20060101T000000",486600,36,1032,CA
"20061101T000000",237300,45,1033,FL
"20070901T000000",254400,55,1034,AL
"20070301T000000",254400,49,1035,MN
"20060501T000000",228000,39,1036,MA
"20070301T000000",94000,49,1037,TX
"20070201T000000",94100,49,1038,TX
"20061101T000000",174300,45,1039,FL
"20060901T000000",345400,43,1040,NJ
"20070501T000000",274800,51,1041,TN
"20060401T000000",555000,38,1042,HI
"20060501T000000",259800,39,1043,MA
"20060301T000000",190600,37,1044,FL
"20060501T000000",692700,39,1045,CA
"20080401T000000",98500,62,1046,MD
"20060101T000000",473900,36,1047,CA
"20090101T000000",62300,72,1048,PA
"20060801T000000",589800,42,1049,CA
"20050701T000000",85500,29,1050,IN
"20051201T000000",305100,34,1051,FL
"20060401T000000",395900,38,1052,NY
"20071201T000000",225100,58,1053,TX
"20070401T000000",206600,50,1054,CT
"20070101T000000",406600,48,1055,NJ
"20060801T000000",459300,42,1056,CA
"20071101T000000",559700,57,1057,HI
"20070201T000000",423500,49,1058,WA
"20070201T000000",290800,49,1059,GA
"20060301T000000",191300,37,1060,MA
"20070901T000000",301400,55,1061,CA
"20070501T000000",251200,51,1062,FL
"20060501T000000",359400,39,1063,NJ
"20061001T000000",255300,44,1064,MD
"20090701T000000",146700,77,1065,MO
"20070401T000000",201300,50,1066,MO
"20070501T000000",211100,51,1067,GA
"20090201T000000",145200,73,1068,ID
"20070101T000000",304500,48,1069,IL
"20070301T000000",245300,49,1070,IL
"20051001T000000",332100,32,1071,MA
"20080701T000000",243800,65,1072,PA
"20080601T000000",276500,64,1073,TN
"20060201T000000",237300,37,1074,WI
"20070201T000000",512200,49,1075,OR
"20080301T000000",236100,61,1076,GA
"20060301T000000",438600,37,1077,CA
"20070901T000000",1.2094e+06,55,1078,CA
"20060601T000000",413000,40,1079,NY
"20070501T000000",435600,51,1080,NY
"20071101T000000",165200,57,1081,TX
"20060501T000000",338600,39,1082,FL
"20080501T000000",139400,63,1083,IN
"20070501T000000",234500,51,1084,IL
"20050901T000000",114400,32,1085,MI
"20061101T000000",169800,45,1086,IA
"20060501T000000",360100,39,1087,NJ
"20060701T000000",168400,41,1088,FL
"20080201T000000",270300,61,1089,UT
"20050501T000000",130200,27,1090,OH
"20060101T000000",450700,36,1091,NJ
"20060501T000000",430300,39,1092,NJ
"20060601T000000",362000,40,1093,MD
"20070301T000000",316400,49,1094,FL
"20090701T000000",199500,77,1095,MT
"20051201T000000",250300,34,1096,MI
"20090701T000000",85600,77,1097,OK
"20060101T000000",431000,36,1098,VA
"20060701T000000",264600,41,1099,FL
"20060201T000000",122400,37,1100,KY
"20070801T000000",420800,54,1101,WA
"20070901T000000",215300,55,1102,PA
"20060201T000000",391900,37,1103,FL
"20080901T000000",133800,68,1104,OK
"20070401T000000",400100,50,1105,NY
"20060701T000000",281100,41,1106,FL
,nan,nan,1107,NC
"20070701T000000",253400,53,1108,CO
"20071201T000000",345900,58,1109,UT
"20070401T000000",262500,50,1110,WA
"20060801T000000",377900,42,1111,CA
"20071101T000000",320900,57,1112,MA
"20071201T000000",141500,58,1113,GA
"20070401T000000",82300,50,1114,IL
"20060201T000000",110600,37,1115,MI
"20051201T000000",146900,34,1116,MN
"20070701T000000",259500,53,1117,MD
"20070801T000000",243400,54,1118,VA
"20060701T000000",455700,41,1119,NY
"20090601T000000",158200,76,1120,LA
,nan,nan,1121,NM
"20070301T000000",276300,49,1122,IL
"20070601T000000",281300,52,1123,MD
"20060301T000000",113000,37,1124,OH
"20071001T000000",179400,56,1125,NY
"20061101T000000",343100,45,1126,GA
"20070901T000000",93600,55,1127,IL
"20060101T000000",274200,36,1128,FL
"20070601T000000",343100,52,1129,WA
"20060801T000000",103800,42,1130,NC
"20060901T000000",1.0947e+06,43,1131,NY
"20060401T000000",564700,38,1132,CA
"20071001T000000",130800,56,1133,LA
"20070401T000000",286300,50,1134,IL
"20060801T000000",427300,42,1135,FL
"20051101T000000",339100,34,1136,MA
"20080601T000000",101200,64,1137,MS
"20071101T000000",148700,57,1138,TN
"20071101T000000",136100,57,1139,WA
"20051101T000000",602200,34,1140,NJ
"20060501T000000",230800,39,1141,MN
"20070701T000000",743200,53,1142,CA
"20051001T000000",144400,32,1143,WI
"20060201T000000",253000,37,1144,FL
"20040201T000000",127900,13,1145,OH
"20080501T000000",224300,63,1146,WA
"20070901T000000",187700,55,1147,IA
"20080701T000000",103100,65,1148,WI
"20070501T000000",143900,51,1149,GA
"20061201T000000",124600,46,1150,TX
"20070401T000000",235200,50,1151,FL
"20060601T000000",470100,40,1152,NY
"20070401T000000",226400,50,1153,VA
"20090401T000000",79500,74,1154,NC
"20061101T000000",347300,45,1155,MD
"20080601T000000",79200,64,1156,SC
"20070901T000000",173200,55,1157,NY
"20070701T000000",382400,53,1158,WA
"20051201T000000",671900,34,1159,CA
"20071101T000000",199600,57,1160,IN
"20051001T000000",261500,32,1161,MI
"20060601T000000",397100,40,1162,NJ
"20051101T000000",477500,34,1163,VA
,nan,nan,1164,WA
"20070701T000000",513000,53,1165,TN
"20080301T000000",110500,61,1166,NC
"20060401T000000",389900,38,1167,CT
"20070201T000000",223500,49,1168,MD
"20060501T000000",150200,39,1169,OH
"20051201T000000",211300,34,1170,CO
"20061101T000000",241300,45,1171,NJ
"20060701T000000",190600,41,1172,CT
"20080501T000000",192700,63,1173,UT
"20071201T000000",98300,58,1174,IL
"20060901T000000",358200,43,1175,AZ
"20070701T000000",350500,53,1176,HI
"20050701T000000",382900,29,1177,MA
"20050901T000000",277500,32,1178,MA
"20060501T000000",190600,39,1179,MD
"20070501T000000",354600,51,1180,MO
"20060701T000000",672600,41,1181,CA
"20061101T000000",257000,45,1182,SC
"20060601T000000",395800,40,1183,NY
"20060901T000000",286800,43,1184,NY
"20060701T000000",512500,41,1185,SC
"20070201T000000",115200,49,1186,WI
,nan,nan,1187,TN
"20060501T000000",224400,39,1188,MN
"20070801T000000",565800,54,1189,HI
"20060801T000000",482700,42,1190,IL
"20070501T000000",229500,51,1191,MO
"20051101T000000",383300,34,1192,MA
"20060301T000000",262500,37,1193,NJ
"20060301T000000",445100,37,1194,AZ
"20060601T000000",439600,40,1195,CA
"20090701T000000",148100,77,1196,NC
"20060901T000000",321400,43,1197,NJ
"20060801T000000",400500,42,1198,CA
"20060301T000000",657000,37,1199,CA
"20060601T000000",598100,40,1200,NJ
"20060701T000000",87200,41,1201,GA
"20061101T000000",84800,45,1202,KY
"20071001T000000",121300,56,1203,TX
,nan,nan,1204,MS
"20060401T000000",161300,38,1205,FL
"20061001T000000",348100,44,1206,IL
"20060501T000000",465600,39,1207,CT
"20070101T000000",249400,48,1208,IL
,nan,nan,1209,LA
"20060301T000000",109900,37,1210,OH
"20060301T000000",725100,37,1211,CA
"20040201T000000",195100,13,1212,OH
"20070501T000000",209900,51,1213,MO
"20060501T000000",223600,39,1214,WI
"20071101T000000",140000,57,1215,TX
"20080201T000000",314800,61,1216,WI
"20081101T000000",158200,70,1217,NY
"20070801T000000",162900,54,1218,ID
"20090601T000000",88400,76,1219,LA
"20060501T000000",308100,39,1220,PA
"20060301T000000",501500,37,1221,CA
"20070401T000000",187500,50,1222,FL
"20071101T000000",163600,57,1223,OH
"20040301T000000",76100,13,1224,MI
"20080701T000000",202100,65,1225,LA
"20051201T000000",211300,34,1226,CO
"20060601T000000",164300,40,1227,MO
"20070901T000000",727300,55,1228,CA
"20071201T000000",143400,58,1229,TX
,nan,nan,1230,MO
"20070701T000000",240800,53,1231,MD
"20060301T000000",183800,37,1232,AZ
"20060401T000000",234900,38,1233,MN
"20080201T000000",109300,61,1234,OH
"20031101T000000",361700,9,1235,MI
"20080701T000000",117300,65,1236,AR
"20070401T000000",292400,50,1237,WA
"20051001T000000",395600,32,1238,MA
"20060601T000000",298400,40,1239,CA
"20060701T000000",346100,41,1240,CT
"20060501T000000",378500,39,1241,NJ
"20080101T000000",2.4519e+06,59,1242,CA
"20060501T000000",525000,39,1243,CA
"20080701T000000",156400,65,1244,IN
"20060401T000000",541100,38,1245,CA
"20090701T000000",99400,77,1246,TN
"20060501T000000",241200,39,1247,MN
"20060801T000000",233400,42,1248,FL
"20060201T000000",150800,37,1249,OH
"20061101T000000",197600,45,1250,FL
"20080301T000000",159900,61,1251,WI
"20070801T000000",471700,54,1252,CA
"20071201T000000",273400,58,1253,TX
"20080901T000000",131200,68,1254,GA
"20070701T000000",593200,53,1255,WA
"20060201T000000",175100,37,1256,MS
"20061001T000000",289900,44,1257,IL
"20060601T000000",381800,40,1258,MA
"20060601T000000",789500,40,1259,CA
"20071201T000000",168900,58,1260,TX
"20070401T000000",676700,50,1261,CA
"20060201T000000",224700,37,1262,FL
"20060401T000000",239700,38,1263,CO
"20060201T000000",663900,37,1264,CA
"20040201T000000",124100,13,1265,OH
"20061101T000000",121700,45,1266,FL
"20090601T000000",77000,76,1267,IL
"20061001T000000",95900,44,1268,OH
"20051201T000000",85100,34,1269,MI
"20060101T000000",253900,36,1270,FL
"20060601T000000",387500,40,1271,MD
"20070401T000000",462300,50,1272,GA
"20061201T000000",427600,46,1273,FL
"20070701T000000",1.2018e+06,53,1274,CA
"20060601T000000",250500,40,1275,AZ
"20060501T000000",297600,39,1276,FL
"20060601T000000",335400,40,1277,FL
"20050901T000000",430000,32,1278,MA
"20070301T000000",82200,49,1279,NY
"20061101T000000",1.5349e+06,45,1280,CA
"20060401T000000",293800,38,1281,OH
"20070401T000000",135900,50,1282,IL
"20080601T000000",195300,64,1283,UT
"20090501T000000",166900,75,1284,NM
"20060301T000000",262200,37,1285,NH
"20070201T000000",136800,49,1286,GA
"20060801T000000",234700,42,1287,FL
,nan,nan,1288,LA
"20070201T000000",191100,49,1289,CA
"20060401T000000",276100,38,1290,CA
"20090501T000000",118100,75,1291,MS
"20070401T000000",353500,50,1292,NJ
"20071101T000000",192700,57,1293,NC
"20060401T000000",259300,38,1294,CA
"20090701T000000",172500,77,1295,ID
"20070301T000000",266300,49,1296,WA
"20070201T000000",148000,49,1297,PA
"20080801T000000",133400,66,1298,GA
"20060401T000000",317000,38,1299,OH
"20090701T000000",97200,77,1300,TN
"20060801T000000",287000,42,1301,CA
"20061001T000000",309100,44,1302,CA
"20070501T000000",243100,51,1303,WA
"20060101T000000",542300,36,1304,NY
"20070601T000000",323500,52,1305,WA
"20060501T000000",260800,39,1306,FL
"20060101T000000",513200,36,1307,NJ
"20051101T000000",314600,34,1308,RI
"20070101T000000",383500,48,1309,IL
"20050301T000000",241000,25,1310,OH
"20050901T000000",279100,32,1311,RI
"20060401T000000",359400,38,1312,CA
"20040101T000000",89100,11,1313,NY
"20061101T000000",255800,45,1314,NJ
"20090701T000000",92100,77,1315,AR
"20050801T000000",199900,30,1316,CO
"20070301T000000",113200,49,1317,FL
"20070301T000000",134900,49,1318,TN
"20060501T000000",435900,39,1319,NJ
"20090701T000000",122300,77,1320,NC
"20080701T000000",159100,65,1321,IN
"20061101T000000",159400,45,1322,OH
"20060301T000000",490500,37,1323,NY
"20050601T000000",61900,28,1324,OH
"20070901T000000",130700,55,1325,TX
"20060201T000000",342100,37,1326,CA
"20070601T000000",181700,52,1327,WI
"20051201T000000",388800,34,1328,MA
,nan,nan,1329,NE
,nan,nan,1330,TX
"20070801T000000",304200,54,1331,WA
"20060501T000000",466800,39,1332,VA
"20060701T000000",381100,41,1333,IL
"20061101T000000",158700,45,1334,FL
"20060701T000000",173400,41,1335,MI
"20051101T000000",122900,34,1336,MI
"20080801T000000",99000,66,1337,AR
"20060401T000000",190200,38,1338,MI
"20070601T000000",184900,52,1339,DE
"20051201T000000",189600,34,1340,CO
"20060501T000000",250900,39,1341,MN
"20060201T000000",328300,37,1342,MA
"20061001T000000",312400,44,1343,MD
"20071201T000000",127900,58,1344,PA
"20060901T000000",444900,43,1345,NY
"20060601T000000",531200,40,1346,CA
"20060601T000000",245300,40,1347,MN
"20060101T000000",244300,36,1348,MI
"20070501T000000",463700,51,1349,CA
"20050601T000000",60700,28,1350,OH
"20060101T000000",245400,36,1351,VT
"20090601T000000",92200,76,1352,NY
"20070701T000000",236900,53,1353,FL
"20070201T000000",577700,49,1354,IL
"20081101T000000",211100,70,1355,AL
"20071101T000000",79500,57,1356,TX
"20060401T000000",531000,38,1357,CA
"20071201T000000",141000,58,1358,PA
"20060601T000000",220500,40,1359,FL
"20060401T000000",257300,38,1360,CA
"20080201T000000",143700,61,1361,GA
"20070301T000000",105100,49,1362,IL
"20070901T000000",237800,55,1363,MD
"20060601T000000",282200,40,1364,MN
"20071001T000000",134700,56,1365,OH
"20060201T000000",1.193e+06,37,1366,CA
"20070301T000000",57800,49,1367,NY
"20071001T000000",223300,56,1368,WA
"20070901T000000",909300,55,1369,CA
"20080301T000000",125700,61,1370,PA
"20060601T000000",469800,40,1371,NJ
"20061201T000000",413900,46,1372,NJ
"20060401T000000",409000,38,1373,FL
"20071101T000000",219100,57,1374,OR
"20090601T000000",128600,76,1375,LA
"20060401T000000",181200,38,1376,OH
"20070301T000000",363600,49,1377,FL
"20070701T000000",241000,53,1378,CT
"20071201T000000",202200,58,1379,OH
"20060801T000000",250900,42,1380,AZ
"20051101T000000",659500,34,1381,CA
"20060701T000000",265200,41,1382,CA
"20061101T000000",166400,45,1383,OH
"20050401T000000",199900,26,1384,OH
"20070501T000000",144000,51,1385,SC
"20070301T000000",201000,49,1386,NJ
"20060601T000000",368500,40,1387,FL
"20051101T000000",242600,34,1388,NH
"20051201T000000",225400,34,1389,MI
"20090501T000000",117000,75,1390,NY
"20060901T000000",214900,43,1391,MD
"20071101T000000",1.0242e+06,57,1392,CA
"20080101T000000",241200,59,1393,UT
"20070301T000000",501600,49,1394,CA
"20070501T000000",244400,51,1395,MO
"20070101T000000",324500,48,1396,WA
"20080601T000000",234100,64,1397,CO
"20051201T000000",152800,34,1398,MI
"20060401T000000",402900,38,1399,MD
"20070401T000000",428300,50,1400,FL
"20061001T000000",169200,44,1401,CO
"20071101T000000",139500,57,1402,IL
"20060701T000000",209500,41,1403,CA
"20040101T000000",258900,11,1404,MI
"20070201T000000",801700,49,1405,CA
"20070301T000000",72700,49,1406,TX
"20050601T000000",141500,28,1407,MI
"20070401T000000",280100,50,1408,FL
"20060101T000000",538700,36,1409,CA
"20061201T000000",227600,46,1410,GA
"20070201T000000",328800,49,1411,PA
"20060401T000000",391800,38,1412,CA
"20071101T000000",1.6587e+06,57,1413,CA
"20051001T000000",669300,32,1414,MA
"20060301T000000",184300,37,1415,OH
"20060201T000000",227800,37,1416,AZ
"20060801T000000",191800,42,1417,GA
"20061101T000000",324500,45,1418,NJ
"20051101T000000",204400,34,1419,NH
"20060101T000000",225000,36,1420,FL
"20060801T000000",118300,42,1421,OH
"20060701T000000",667200,41,1422,CA
"20070401T000000",262600,50,1423,MD
"20080201T000000",179200,61,1424,IL
"20060601T000000",308800,40,1425,CA
"20060801T000000",449900,42,1426,NY
"20090701T000000",219000,77,1427,TX
"20060801T000000",581700,42,1428,CA
"20060201T000000",157300,37,1429,OH
"20080601T000000",233200,64,1430,UT
"20051101T000000",176100,34,1431,WI
"20061101T000000",223700,45,1432,FL
"20060701T000000",252600,41,1433,FL
"20050901T000000",404900,32,1434,MA
"20060701T000000",220500,41,1435,FL
"20060801T000000",159200,42,1436,IN
,nan,nan,1437,NY
"20050601T000000",655900,28,1438,MA
"20051101T000000",187500,34,1439,MI
"20060401T000000",445900,38,1440,PA
"20070401T000000",125000,50,1441,TN
"20060401T000000",236100,38,1442,CT
"20051101T000000",544600,34,1443,VA
"20071001T000000",235400,56,1444,OR
"20080201T000000",135000,61,1445,TX
"20060401T000000",341900,38,1446,CT
"20060401T000000",76900,38,1447,IL
"20061001T000000",165200,44,1448,OH
"20060801T000000",232600,42,1449,CA
"20090501T000000",405200,75,1450,KS
"20060901T000000",338000,43,1451,NJ
"20070201T000000",165700,49,1452,AL
"20060201T000000",563200,37,1453,NY
"20060901T000000",530500,43,1454,NY
"20090601T000000",96600,76,1455,MO
"20050601T000000",461700,28,1456,MA
"20061001T000000",267400,44,1457,OR
"20080601T000000",1.2326e+06,64,1458,CA
"20051101T000000",123700,34,1459,IN
"20061001T000000",569200,44,1460,HI
"20071001T000000",215600,56,1461,PA
"20060401T000000",254500,38,1462,FL
"20060201T000000",194600,37,1463,OH
"20050501T000000",164800,27,1464,MI
"20070701T000000",299300,53,1465,MD
"20070801T000000",157400,54,1466,WI
"20080601T000000",358800,64,1467,CO
"20061201T000000",143600,46,1468,TX
"20060301T000000",311400,37,1469,NH
"20051101T000000",273100,34,1470,RI
"20081101T000000",128200,70,1471,NY
"20060501T000000",245400,39,1472,RI
"20060301T000000",470000,37,1473,CA
"20070801T000000",135900,54,1474,PA
"20070401T000000",279300,50,1475,FL
"20071201T000000",1.6588e+06,58,1476,CA
"20060501T000000",414000,39,1477,NJ
"20060701T000000",588800,41,1478,CA
"20060201T000000",106000,37,1479,OH
"20080701T000000",147800,65,1480,GA
"20061001T000000",459800,44,1481,NY
"20071001T000000",161400,56,1482,NJ
,nan,nan,1483,OK
"20060601T000000",483500,40,1484,CA
"20051201T000000",201200,34,1485,MI
"20060201T000000",325700,37,1486,FL
"20070101T000000",275700,48,1487,MD
"20080901T000000",107200,68,1488,KY
"20070901T000000",234600,55,1489,NY
"20060501T000000",199500,39,1490,MN
"20061101T000000",574500,45,1491,CA
"20060501T000000",602500,39,1492,NJ
"20071101T000000",117500,57,1493,TN
"20060801T000000",695400,42,1494,CA
"20040801T000000",138100,18,1495,MI
"20070801T000000",370000,54,1496,WA
"20051201T000000",481000,34,1497,CA
"20060901T000000",256300,43,1498,NJ
"20060701T000000",253500,41,1499,NY
"20070801T000000",291100,54,1500,CT
"20051101T000000",145600,34,1501,MI
"20061101T000000",300500,45,1502,FL
"20060901T000000",370300,43,1503,MD
"20071201T000000",274400,58,1504,TX
"20061001T000000",549300,44,1505,NY
"20060401T000000",406800,38,1506,PA
"20060401T000000",239500,38,1507,CT
"20080101T000000",267400,59,1508,UT
"20061001T000000",204100,44,1509,PA
"20050201T000000",244100,25,1510,OH
"20060501T000000",760500,39,1511,CA
"20080801T000000",111900,66,1512,TN
"20070301T000000",157200,49,1513,IL
"20070301T000000",178600,49,1514,OH
"20060401T000000",235200,38,1515,MN
"20060201T000000",736100,37,1516,NJ
"20080201T000000",234300,61,1517,PA
"20070201T000000",521400,49,1518,NY
"20060401T000000",343000,38,1519,MA
"20060701T000000",152300,41,1520,FL
"20061201T000000",299200,46,1521,IL
"20060401T000000",327900,38,1522,CT
"20060401T000000",384000,38,1523,NY
"20050901T000000",412500,32,1524,MA
"20041201T000000",147700,22,1525,MI
"20061101T000000",580300,45,1526,IL
